country_year	iso_code	country	year	co2_per_capita	Birth_rate	agriculture_land	agriculture_value_added	alternative_energy	arable_land	export	forest	fossil_fuel	gdp	industry	mortality	natural_resources	renewable_energy	unemployment	import
Syria - 2005	SYR	Syria	2005	2.717	30.363	75.3282126709157	20.2931020061894	1.20393354307933	25.4671242577763	41.0423794407735	2.51718690417824	98.459379327875	7309.10787613772	31.1872111563835	19.8	27.3052867157544	2.11139988899231	8.9	39.090623045887
Syria - 2006	SYR	Syria	2006	2.772	30.178	75.5704405598214	21.4567969026949	1.0539359996612	25.4315743614878	39.011436488794	2.5490388280782	98.7157647296408	8069.56487932034	34.9830051366887	19.4	26.6638510584855	1.8264000415802	8.17	35.1937900977987
Syria - 2007	SYR	Syria	2007	3.306	29.876	75.6752341537791	19.4588086724418	0.895868990773156	25.7895883249837	38.5943851016262	2.5815726421259	98.4986961804817	9056.63466160915	34.0578017634269	19.2	22.1778487112794	1.55200004577637	8.42	37.7849684140936
Tajikistan - 2000	TJK	Tajikistan	2000	0.359	30.624	32.6736210345813	25.1245312587452	52.2775536589748	5.60160045727351	86.7521128337158	2.92940840240069	38.5297454881224	138.429146735759	35.2773269155426	83.6	1.0121273744619	62.4049987792969	14.96	88.5990933004981
Tajikistan - 2001	TJK	Tajikistan	2001	0.362	30.081	32.6736210345813	23.8084093923083	53.5648258536158	5.59445555873107	68.1410406427958	2.92940840240069	36.9233903023479	171.048064575398	36.1845697792339	77.2	0.83728452010285	64.0656967163086	14.55	78.5162649192605
Tajikistan - 2002	TJK	Tajikistan	2002	0.292	29.721	32.6593312374964	22.2320978875952	54.43468581453	5.58016576164618	62.8092317719906	2.92940840240069	35.5214456884403	190.002677638953	35.140580096584	71.1	0.919656222558266	64.1503982543945	14.25	75.8747370604094
Tajikistan - 2003	TJK	Tajikistan	2003	0.317	29.552	32.8379537010574	24.1945646238501	54.3007079231303	5.58731066018863	63.9307766623262	2.92940840240069	35.1677466015262	237.757335195414	33.1163103288949	65.4	0.761977881804968	64.5801010131836	13.87	73.7388163145293
Tajikistan - 2004	TJK	Tajikistan	2004	0.384	29.565	33.2237782223492	19.222350137013	51.2488212410759	5.55873106601886	58.7453180484166	2.92940840240069	38.7634365722138	311.627231254541	30.916284273507	60.4	0.720963483598649	61.4095001220703	13.42	69.5928526259465
Tajikistan - 2005	TJK	Tajikistan	2005	0.359	29.742	33.3809659902829	21.1916853994949	52.9449973227606	5.40868819662761	54.2419448838565	2.92940840240069	36.7264690309846	340.583183232527	27.3665806344184	55.8	0.646109865115378	63.731201171875	12.94	72.7527544195598
Tajikistan - 2006	TJK	Tajikistan	2006	0.384	30.056	33.8310945984567	21.4510669294712	51.603616752768	5.26579022577879	58.1562258976776	2.92940840240069	38.3030476344414	408.838413523407	27.3641700231382	52	0.866897419551822	61.5690994262695	12.38	82.9976861770503
Tajikistan - 2007	TJK	Tajikistan	2007	0.457	30.452	33.7882252072021	19.4347255630877	48.0359417267459	5.33009431266076	45.8592358876636	2.92940840240069	42.5870632104035	526.643288270494	26.4284152322639	48.9	0.84553530140535	53.7933006286621	11.84	99.6688638280591
Tajikistan - 2008	TJK	Tajikistan	2008	0.402	30.873	33.7739354101172	19.8672841249223	48.8554332703297	5.29436981994856	34.0147964082001	2.92940840240069	41.555187694645	715.8657062687	24.5575196250071	46.4	0.918262415146248	54.6050987243652	11.43	80.4653526853787
Tajikistan - 2009	TJK	Tajikistan	2009	0.332	31.276	34.0054301228923	18.5520032964103	53.8224336000555	5.36867676478994	24.4709988607994	2.92940840240069	35.6423515199038	676.12351106337	24.5088106260756	44.5	0.714702831470052	60.5848999023438	11.5	61.5071381826114
Tajikistan - 2010	TJK	Tajikistan	2010	0.337	31.627	33.9789939982852	19.5866775137511	55.5767210624058	5.33652472134896	14.9390256242133	2.92940840240069	34.6058097388425	749.552412285997	24.9766261519968	42.9	1.15711100133139	61.8303985595703	10.85	58.5540188852597
Tajikistan - 2011	TJK	Tajikistan	2011	0.304	31.906	33.9582737925121	23.8355098416752	53.806280339347	5.31008859674193	16.4476856516722	2.94627036296085	36.2545258412302	847.382432066315	22.4687490647166	41.6	1.70840951413731	59.9763984680176	10.16	63.336559021785
Tanzania - 2000	TZA	Tanzania	2000	0.077	41.648	38.3833822533303	26.2082588660115	1.070386180047	9.70873786407767	10.8090877557931	60.5893090991194	6.05724192977484	410.952365470373	19.2049217348012	128.8	3.75542782637502	93.7255020141602	3.08	13.1717799433898
Tanzania - 2001	TZA	Tanzania	2001	0.088	41.673	38.4962745540754	25.8002891149191	1.18873456859596	9.62971325355611	13.8322827976542	60.1693497403477	6.32556027996835	406.538753740653	19.3738518563285	121.1	4.04417053705182	93.0735015869141	2.99	14.1882236698977
Tanzania - 2002	TZA	Tanzania	2002	0.099	41.718	38.6091668548205	25.1630822504258	1.28888585708422	9.70873786407767	14.2767316009244	59.749390381576	6.92250486362536	411.972321782646	21.4871395909968	113.3	4.85750288509003	92.1550979614258	3.11	13.2130314454418
Tanzania - 2003	TZA	Tanzania	2003	0.102	41.755	38.6881914653421	24.9107254007848	1.29068829462062	9.64100248363062	15.0879337473248	59.3294310228042	6.98979239279108	431.27972978737	23.2371600516038	106.1	6.86279165425474	91.9130020141602	3.21	15.3504337710808
Tanzania - 2004	TZA	Tanzania	2004	0.113	41.764	39.6929329419734	25.6969763323593	0.853003782515529	10.7247685707835	16.0400668388313	58.9094716640325	9.17335775455157	459.259295161963	23.0975561138363	99.6	5.35249506316268	91.0506973266602	3.27	17.5581648563769
Tanzania - 2005	TZA	Tanzania	2005	0.139	41.716	39.9187175434635	24.6488410840254	0.649557152140383	10.9505531722737	16.9833670562061	58.4895123052608	10.0671197766289	492.631339721454	22.9395155841175	93.7	5.01083682026059	89.9336013793945	3.31	19.9759062326615
Tanzania - 2006	TZA	Tanzania	2006	0.149	41.587	39.9187175434635	23.6693107280674	0.535614199951623	10.9505531722737	18.4149914480667	58.069552946489	10.4394200299814	485.49744948822	22.8452224379857	88.6	5.52009148361763	89.5220031738281	3.3	24.3531750214464
Tanzania - 2007	TZA	Tanzania	2007	0.14	41.371	40.2461052156243	23.2454882365156	0.873276231356004	11.2892300745089	19.8306255867467	57.6495935877173	9.85655209775965	552.839501616627	23.1971900745316	83.8	6.23179474903242	89.9520034790039	2.92	28.2277691923786
Tanzania - 2008	TZA	Tanzania	2008	0.141	41.071	41.7412508466923	24.7654938766035	0.97811675039982	12.7858433054866	19.464611354853	57.2296342289456	9.7994096820553	687.390445540348	23.7375391936128	79.7	5.10596396417791	89.4296035766602	2.61	29.5619331956473
Tanzania - 2009	TZA	Tanzania	2009	0.134	40.693	42.1088281779183	26.0351903598507	0.761310469036944	12.9826145856853	18.194265831237	56.8096748701739	9.28773904369955	695.216843291099	21.6769086385815	75.5	5.5761728153216	89.9570999145508	2.5	25.3383348139412
Tanzania - 2010	TZA	Tanzania	2010	0.156	40.249	42.2781666290359	25.5824068871018	0.875159011407897	13.0955068864303	19.6075287369063	56.3897155114021	10.6103689831275	743.403663887825	23.556173656799	71.9	5.630513533847	88.6210021972656	2.98	28.0329106934189
Tanzania - 2011	TZA	Tanzania	2011	0.17	39.763	43.2377511853692	24.9768644464588	0.619066703853927	13.885752991646	21.6342823273901	55.9697538947844	12.5825187708829	781.433895673281	26.3820840879288	68.4	7.44580750740224	87.1048965454102	3.47	34.531841855207
Thailand - 2000	THA	Thailand	2000	2.681	14.524	38.8224471021159	8.49984812084058	0.657054269135979	30.640646714557	64.840250738685	37.1860870246041	78.7434647365086	2007.7352707452	36.6694083813627	22	1.55452310768491	21.9906997680664	2.39	56.457704612787
Thailand - 2001	THA	Thailand	2001	2.844	14.118	38.8107028910333	8.57928745008654	0.656824896016045	30.4918867075104	63.250689756653	37.3965041398344	81.1944035340356	1893.26423865967	36.3210034946673	20.9	1.51438174566972	20.0379009246826	2.6	57.01727651688
Thailand - 2002	THA	Thailand	2002	2.978	13.751	38.5386286676192	8.6921781801026	0.717918059843698	30.1219440584079	60.6457526009701	37.6069212550647	81.9283608360686	2096.18780236208	36.8944314471526	19.9	1.42314843654807	20.0692005157471	1.82	54.3239904200966
Thailand - 2003	THA	Thailand	2003	3.129	13.423	38.2743839182603	9.44135495796228	0.644233272305081	29.7520014093053	61.522551633189	37.817338370295	82.0314704145956	2359.11683054367	37.9181748920386	19	1.94070902045976	20.3467998504639	1.54	55.1702680716755
Thailand - 2004	THA	Thailand	2004	3.341	13.131	38.2763412867741	9.29111013904814	0.493752956921428	29.7520014093053	65.9718573391185	38.0277554855253	82.0571987898801	2660.12683458135	37.9023024950671	18.1	2.07748872924361	20.027099609375	1.51	61.4400163812742
Thailand - 2005	THA	Thailand	2005	3.409	12.87	38.3839965550314	9.19435528237181	0.462170298679137	29.7520014093053	68.402716900887	38.2381726007555	81.8133037575854	2894.06265596401	38.5052107116361	17.2	2.57989303424457	20.2548999786377	1.35	69.4511499313604
Thailand - 2006	THA	Thailand	2006	3.439	12.632	38.5601597212707	9.40199346621521	0.638628496740401	29.7520014093053	68.6753420333013	38.4485897159858	81.5614334816661	3369.54319807344	39.146855883906	16.4	2.82084606801694	20.6893005371094	1.22	65.4116041579669
Thailand - 2007	THA	Thailand	2007	3.466	12.407	38.7558965726477	9.3476847010693	0.617217608262446	29.7520014093053	68.8722751702483	38.6590068312161	81.1523351475608	3973.01717157725	39.4313718771557	15.6	2.81833028113529	21.6137008666992	1.18	61.0009518194692
Thailand - 2008	THA	Thailand	2008	3.41	12.188	39.2452387010903	10.0724338253633	0.523067985179519	29.8498698349938	71.4164181071068	38.8694239464464	80.5707908532285	4379.65878719505	39.4796129651304	14.9	3.70762291527906	22.4936008453369	1.18	69.0205934338244
Thailand - 2009	THA	Thailand	2009	3.623	11.971	40.8678971990057	9.78703375942043	0.528255352151954	30.7208988236215	64.4386124917652	39.0798410616767	80.1335424858594	4213.00665375142	38.6085988884387	14.2	2.60885150348767	22.6602001190186	0.93	54.8308063628242
Thailand - 2010	THA	Thailand	2010	3.801	11.757	41.222180899998	10.5221756369849	0.395588160379538	30.8481277770166	66.4861731592239	39.290258176907	79.9930566926308	5076.33987220163	39.9217256985357	13.6	2.68410303375138	22.6597995758057	0.62	60.7643494790272
Thailand - 2011	THA	Thailand	2011	3.756	11.548	41.222180899998	11.5917917775207	1.0122733013208	30.8481277770166	70.8549093801611	39.2855604924739	80.1938891061772	5492.12149993341	37.9813982711097	13	3.24950472793663	22.7611999511719	0.66	68.8204978444147
Togo - 2000	TGO	Togo	2000	0.27	39.833	66.7402095973524	30.5616447785057	1.0849566691429	45.9643316786174	28.217465289608	23.3216400073543	14.8586085611843	302.958591951416	15.9320433050541	117.9	7.16180324736123	77.1144027709961	4.46	40.4485665181449
Togo - 2001	TGO	Togo	2001	0.229	39.842	63.9823496966354	33.9296318066856	0.811864910646911	43.2064717779004	28.9567242068499	23.2672292700864	12.6038883113688	292.823103529291	15.4303170297697	114.5	6.65443652926221	82.061897277832	4.44	43.6463258956614
Togo - 2002	TGO	Togo	2002	0.254	39.805	64.4419930134216	33.1543867988672	1.11795106855529	43.666115094686504	30.2727543774742	23.2128185328185	13.4179231858224	328.398107277437	15.9668600264029	111.3	6.88048667258713	78.6707000732422	4.48	42.6041780162995
Togo - 2003	TGO	Togo	2003	0.339	39.714	63.9823496966354	28.3790963986021	1.40830151283611	43.2064717779004	32.8028929849841	23.1584077955507	15.8380743811451	396.920579751545	14.596468359403	108.1	9.32247108810026	74.7956008911133	4.48	45.4150393490295
Togo - 2004	TGO	Togo	2004	0.319	39.555	63.5227063798492	31.1118889224521	0.938291218795484	42.7468284611142	33.2882746815687	23.1039970582828	14.7382905312229	413.329866159356	14.7231306029636	104.9	6.32158949505122	76.1445007324219	4.43	48.428569031197
Togo - 2005	TGO	Togo	2005	0.307	39.321	59.7536311822026	36.550058382401	0.866020900135132	38.6100386100386	35.5580660902413	23.0495863210149	13.7978838455068	406.562366042383	15.9428299794419	101.9	6.81858847721944	77.2266998291016	4.36	51.2172352362687
Togo - 2006	TGO	Togo	2006	0.26	39.007	60.305203162346	33.6433731099332	0.932126736789625	38.6100386100386	35.3707038016228	22.995175583747	12.0193341628658	408.057117336142	17.2729026200461	99	8.40075061617899	79.6619033813477	4.23	51.6352903637524
Togo - 2007	TGO	Togo	2007	0.256	38.626	64.2581356867071	29.1397239284504	0.995630114473028	42.4710424710425	34.2057852381012	22.9407648464791	12.7893876999493	449.738250451153	15.3853201074061	96.1	10.5624371178868	79.9414978027344	3.6	51.6749632772972
Togo - 2008	TGO	Togo	2008	0.25	38.193	65.1774223202795	38.9020694905421	1.58219236959722	43.0226144511859	34.3079953587523	22.8863541092113	14.2940739477073	546.35037020228	17.3673495034944	93.3	15.2159047251853	76.5241012573242	3.08	50.340875360911
Togo - 2009	TGO	Togo	2009	0.438	37.717	66.2805662805663	30.9296084991408	1.56009897183045	44.1257584114727	35.5519577559882	22.8319433719434	24.1015151330355	540.608712584616	15.0208865478722	90.6	14.7343634622591	63.4003982543945	2.8	50.2088101064469
Togo - 2010	TGO	Togo	2010	0.404	37.207	67.3837102408531	28.7392988771143	1.20050079624709	45.2289023717595	37.8383714091408	22.7775326346755	22.035708977706	534.04478262418	14.9790144017425	88	11.3076283053932	65.8283004760742	2.39	53.3652979177053
Togo - 2011	TGO	Togo	2011	0.38	36.673	67.3837102408531	29.8750736235753	2.09347443992331	45.2289023717595	43.6356472797553	22.723110865968	19.9090893713015	587.097492827983	17.1220637287378	85.4	17.9246446700346	69.1593017578125	1.98	64.4710834784105
Tunisia - 2000	TUN	Tunisia	2000	2.026	17.297	61.476570545829	10.006319351485	0.0867819477655761	18.4346035015448	39.7300345865581	4.29872554067971	87.1175390882176	2211.8350154787	26.8066210495559	29.9	3.7189224098688	14.2365999221802	14.94	42.9090760836329
Tunisia - 2001	TUN	Tunisia	2001	2.098	16.934	61.1418640576725	9.4218557064738	0.0733377330366538	17.8553038105046	42.8168233248494	4.31132852729145	87.3185316904431	2253.03485218065	26.4366983342993	27.8	2.7907876575545	14.2217998504639	14.4	46.7353778696167
Tunisia - 2002	TUN	Tunisia	2002	2.083	16.672	62.8411431513903	8.29848151435206	0.0870774151553988	17.8359938208033	40.7848345956986	4.32393151390319	87.0732045687297	2344.39690730329	26.5762343014844	26.1	2.85437878348899	14.5485000610352	14.55	44.5573413735669
Tunisia - 2003	TUN	Tunisia	2003	2.104	16.511	62.9763130792997	9.2914975178949	0.196780501234182	17.9582904222451	39.4835638279828	4.33653450051493	86.8059322947063	2760.40512203819	25.5614419956351	24.5	2.78579799346999	14.1281995773315	14.51	42.9067768819332
Tunisia - 2004	TUN	Tunisia	2004	2.188	16.448	63.2723995880536	9.90254515493647	0.186230263911197	17.9647270854789	42.198076650746	4.34913748712667	87.0439726740759	3111.3743813976	25.5797726482743	23.2	3.39092531016633	13.9223003387451	14.23	44.7272680458823
Tunisia - 2005	TUN	Tunisia	2005	2.203	16.494	63.2337796086509	9.16983114804996	0.171530851502058	17.5720906282183	44.9322920398366	4.36174047373841	86.3236363308347	3193.20435786446	26.4335697738291	22	4.56284075456223	14.1789999008179	12.87	45.3189558405579
Tunisia - 2006	TUN	Tunisia	2006	2.216	16.664	63.1179196704428	9.28070949947767	0.115725711216932	17.7845005149331	46.0285163540679	4.37434346035015	86.5857873733464	3369.92444259929	27.1847312495356	21	5.34612528666762	14.3218002319336	12.51	47.912414055363
Tunisia - 2007	TUN	Tunisia	2007	2.298	16.947	63.1114830072091	8.64201987385816	0.0776138351154473	17.5914006179197	51.0782219815701	4.3869464469619	86.5935920454901	3776.33204636461	28.9083416057516	20.2	5.68220599088343	14.3235998153687	12.37	52.9811789950767
Tunisia - 2008	TUN	Tunisia	2008	2.336	17.316	63.6006694129763	7.8486499786515	0.055913321830104	18.2479402677652	55.6528299429018	4.39954943357364	86.6997782308067	4307.58002263066	31.44941852471	19.4	9.63690039840889	14.6110000610352	12.44	58.6908302757937
Tunisia - 2009	TUN	Tunisia	2009	2.311	17.734	63.0084963954686	8.45660665471427	0.137819416449284	17.4240473738414	45.039811033928	4.41215242018538	85.9620938708972	4128.46395929364	28.0412153272481	18.9	6.76459773781242	16.0718994140625	13.29	47.9770677537442
Tunisia - 2010	TUN	Tunisia	2010	2.548	18.149	64.6112255406797	6.84607483853288	0.395763446835946	18.1707003089598	47.9594803609001	4.42475540679712	87.6864994814589	4344.64192043549	29.5237371659679	18.4	5.99877830351464	12.6063003540039	13.05	52.191010798839
Tunisia - 2011	TUN	Tunisia	2011	2.376	18.506	64.8300720906282	7.57671721735475	0.432972448045847	18.2736869207003	46.0545642795529	4.4346035015448	88.0719440442005	4479.93032727613	30.5483617796437	18	6.52626700558156	13.2410001754761	18.33	54.051620598012
Turkey - 2000	TUR	Turkey	2000	3.634	21.672	52.5954029858503	10.0328526543258	3.85313759225527	30.9577329366059	19.8811989046161	26.1792679599288	86.2479851404163	4337.47800296354	26.7974121691922	38.6	0.233908484036797	17.2901000976563	6.5	22.4732381343953
Turkey - 2001	TUR	Turkey	2001	3.326	21.219	53.2307732286943	8.78803796915921	3.6864425300183	30.9252497953562	27.1819418753369	26.3007198264101	86.0729403462198	3142.92099774582	25.503623094150505	35.9	0.282118146010585	18.1168994903564	8.38	22.6895332634566
Turkey - 2002	TUR	Turkey	2002	3.392	20.764	53.5270194768915	10.1907585574088	4.4898633335877	31.1760196458038	25.1051190164424	26.4221716928914	86.0700877177666	3687.95609325031	24.5917198534204	33.3	0.204418426378943	17.4901008605957	10.36	22.8772750323154
Turkey - 2003	TUR	Turkey	2003	3.578	20.325	52.8097917180983	9.79514977798378	4.53409307963649	30.3678390915115	23.0061778959535	26.5436235593727	87.0406584705653	4760.1040190451	24.793687556953	30.8	0.183249496296203	16.2889995574951	10.54	23.2189197311388
Turkey - 2004	TUR	Turkey	2004	3.648	19.91	53.5452100359913	9.32742275784367	5.38089606953948	31.0162025908553	23.6247532110161	26.665075425854	86.7013611367751	6101.63211660696	25.106957159901	28.6	0.253982608493917	16.781400680542	10.84	25.201084939870402
Turkey - 2005	TUR	Turkey	2005	3.891	19.521	53.5621012694412	9.16534055228687	4.77988457612998	30.9629302392059	21.8762675597935	26.7865272923353	88.0596377759414	7456.2961006749	25.2372832993273	26.5	0.242455665596605	15.3388004302979	10.64	24.2660894922529
Turkey - 2006	TUR	Turkey	2006	4.096	19.161	52.6135935449502	8.09488128822859	4.69094796335907	29.8598027623663	22.3948339423242	26.9079791588166	89.0039707915458	8101.85692374776	26.0338457311938	24.5	0.339577401582323	14.2266998291016	8.72	26.3680371283665
Turkey - 2007	TUR	Turkey	2007	4.494	18.824	51.3298598027624	7.45702743708227	3.83401789633284	28.5578784610787	21.8895256942149	27.0294310252979	90.4967522808164	9791.88245001167	26.3739482496167	22.7	0.391747016331099	12.4773998260498	8.87	25.9612910545714
Turkey - 2008	TUR	Turkey	2008	4.393	18.505	50.8322180788171	7.42466846883692	3.8639078310947	28.0069643854839	23.5662909262571	27.1508828917792	90.5626975322871	10941.172146426	26.1477819657582	21.1	0.609716249266678	12.5320997238159	9.71	26.9819629689095
Turkey - 2009	TUR	Turkey	2009	4.422	18.203	50.5580603666697	8.07198879989725	4.38502954169555	27.7419019528865	23.3701991459541	27.2723347582605	89.8975093130821	9103.47405061243	24.023846410786	19.6	0.381394769496135	13.1230001449585	12.55	23.4168678008097
Turkey - 2010	TUR	Turkey	2010	4.347	17.918	50.6892922573184	8.9669281343332	5.32770459943917	27.784779699336	21.1941333155525	27.3937866247418	89.1243305678541	10742.7749787626	24.4901518196324	18.2	0.533448364394165	14.2103004455566	10.66	25.500331910756
Turkey - 2011	TUR	Turkey	2011	4.622	17.651	49.6953081350779	8.17395626522538	5.38113113160956	26.6868495250965	22.9937012536403	27.535990021179	89.9693974614175	11420.5554558378	26.8375169369019	17	0.665560562758053	12.6799001693726	8.8	30.3104743820065
Ukraine - 2000	UKR	Ukraine	2000	5.842	7.8	71.4697505825494	13.951785065407	15.545066329021	56.2078191076206	60.2970566860465	16.4149477863122	84.1805499328953	635.704418150527	31.6502770712209	18.3	3.78403889386724	1.25429999828339	11.71	55.4386582485465
Ukraine - 2001	UKR	Ukraine	2001	6.272	7.7	71.4335030637784	13.9760861844442	15.2845636025358	56.161215154915	50.6489878063218	16.4215068611375	84.3575941383482	780.321178870619	29.9078962945424	17.5	4.7118526597197	1.22780001163483	11.06	49.2771398129513
Ukraine - 2002	UKR	Ukraine	2002	6.162	8.1	71.4537232022646	12.6032510741528	15.3714257183171	56.1742672696517	50.1187333965439	16.4283495011565	84.2888384649325	878.618748941345	30.2155139276837	16.7	3.69972589603921	1.03470003604889	10.14	45.8759364135681
Ukraine - 2003	UKR	Ukraine	2003	6.452	8.5	71.3829530155004	10.4995403003371	15.0164807374934	56.0637967342148	52.5431306448415	16.4349086891981	84.7799896863019	1047.50279047739	30.4267094517856	15.9	3.37314757067613	0.990499973297119	9.06	50.0470516125543
Ukraine - 2004	UKR	Ukraine	2004	6.573	9	71.3812269133842	10.4370371199069	16.2300685277302	56.0672489384472	58.6968317186137	16.4414678772396	83.5607504075926	1366.01647647823	29.371769628353402	15.2	3.63939895538362	1.20609998703003	8.59	51.2848768263486
Ukraine - 2005	UKR	Ukraine	2005	6.678	9	71.2899996548034	8.87530749467009	16.6830723203197	56.0115986054058	47.7297326846335	16.4468915047119	83.2777787000839	1826.93139114817	30.1861914393484	14.5	4.74229928369709	1.2661999464035	7.18	46.9178374241513
Ukraine - 2006	UKR	Ukraine	2006	7.138	9.8	71.2579397956366	7.23906141043294	17.6638082329097	56.0031759182546	43.2186231235111	16.4540182270091	82.0025216600054	2300.76970925872	30.5434517130428	13.9	5.03607021784176	1.75380003452301	6.81	45.9624295155199
Ukraine - 2007	UKR	Ukraine	2007	7.254	10.2	71.2305594393524	6.28300133403275	17.8526148981455	55.9853624013947	41.2899111443658	16.4614295824487	81.3841920995732	3065.61129390842	30.6585222325477	13.4	5.89438592536594	2.38680005073547	6.35	46.7566495274968
Ukraine - 2008	UKR	Ukraine	2008	7.052	11	71.2766691983705	6.53540152136768	18.0202617588663	56.0553752675551	43.2598688559666	16.4682731478285	80.850749663177	3887.24233680525	28.083434007624	12.9	8.3982671878809	2.72469997406006	6.36	50.9120232857868
Ukraine - 2009	UKR	Ukraine	2009	6.032	11.1	71.2490506110613	6.90539595920772	19.6196033162538	56.0622799143824	42.9288246983766	16.4748325623144	78.9707052339806	2542.99542417522	24.759831137373	12.3	5.40416987177886	2.96309995651245	8.84	44.547337921655
Ukraine - 2010	UKR	Ukraine	2010	6.422	10.8	71.2335151556998	7.40220509822994	18.2690023123579	56.0605537526755	46.4565383259637	16.4813919768004	80.4538000297851	2965.13971520617	25.6492814021248	11.7	7.60092885062135	2.8824999332428	8.1	49.2731921273264
Ukraine - 2011	UKR	Ukraine	2011	6.75	11	71.2576814195954	8.15022183877887	19.2445480126725	56.0985293102258	49.4061569340739	16.5190223020093	79.55403601909	3569.75812083898	24.8391242667758	11.2	8.49909073116826	2.73839998245239	7.85	55.3989169701848
United Arab Emirates - 2001	ARE	United Arab Emirates	2001	30.457	15.996	7.91326386933258	2.23820016235649	0	0.999718389186145	49.1592253276122	4.36802309208674	99.9579101547342	31280.7558649555	49.6763412859899	10.9	17.2026908246349	0.0646999999880791	2.41	40.7053546013305
United Arab Emirates - 2002	ARE	United Arab Emirates	2002	24.06	15.514	7.96958603210363	2.20332258864369	0	1.0560405519572	49.5033473840813	4.37910447761194	99.9575678205787	31567.5463066439	47.5457475824448	10.6	15.4932569769592	0.0665000006556511	2.56	43.5683114306968
United Arab Emirates - 2003	ARE	United Arab Emirates	2003	28.454	15.024	7.80061954379048	1.92768393253654	0	0.901154604336806	55.9231992151745	4.39018586313714	99.956868038962	33499.1027760786	49.1210129154604	10.3	17.8745431751123	0.0662999972701073	2.71	46.3769702756087
United Arab Emirates - 2004	ARE	United Arab Emirates	2004	27.479	14.518	7.80061954379048	1.66536190905993	0	0.887074063644044	63.5677298138648	4.40126724866235	99.9402355645341	36333.1873330517	51.6783480847693	10	20.8707281646652	0.100400000810623	2.9	53.0548827099662
United Arab Emirates - 2005	ARE	United Arab Emirates	2005	24.95	14.001	7.84286116586877	1.39540987408529	0	0.957476767107857	67.5853113898841	4.41234863418755	99.9371768487103	39365.4596409245	55.6434763024807	9.7	25.8824583400888	0.105200000107288	3.12	51.9675602523703
United Arab Emirates - 2006	ARE	United Arab Emirates	2006	22.969	13.49	7.58377921712194	1.09424400194674	0	0.712475359053788	68.6277976715135	4.42343001971276	99.9299339718219	41907.4214695701	57.903111718071	9.4	26.1659372016894	0.117399998009205	3.06	50.8428719062721
United Arab Emirates - 2007	ARE	United Arab Emirates	2007	21.603	13.01	7.49929597296536	0.976671167666283	0	0.627992114897212	72.3840975003088	4.43451140523796	99.9251754727605	41809.4621626311	54.840228590251	9.2	23.9858608005868	0.112800002098083	2.99	64.4140553654625
United Arab Emirates - 2008	ARE	United Arab Emirates	2008	21.718	12.581	7.5978597578147	0.82730546409323	0	0.72655589974655	78.86788870154	4.44559279076317	99.9268309689007	44498.9405069137	58.0179784435584	8.9	28.4133985728907	0.110799998044968	2.85	69.6456553241827
United Arab Emirates - 2011	ARE	United Arab Emirates	2011	21.571	11.616	5.47029005913827	0.671910149003627	0	0.635032385243593	90.0765712005007	4.46775556181357	91.6755854668508	39194.672239975	58.0355992952437	8.3	30.0976913018405	0.109200000762939	2.23	61.5893823753457
United Kingdom - 2000	GBR	United Kingdom	2000	9.633	11.5	70.1194560410036	0.850705507510241	10.3017907893653	24.2880171950564	25.250523441056	12.2101434299177	88.410363733096	28223.0675706515	22.7740555302685	6.5	0.997530399904297	0.9617999792099	5.56	26.901775147929
United Kingdom - 2001	GBR	United Kingdom	2001	9.748	11.3	70.0739883437358	0.782120850455726	10.8262964376226	23.3579961145786	25.2899459993363	12.2535444136734	87.8289753643526	27806.4488245133	21.7339755854304	6.4	0.965416049549877	0.852800011634827	4.7	27.3828110291999
United Kingdom - 2002	GBR	United Kingdom	2002	9.44	11.3	70.1690571652957	0.916379912898543	10.8488969504926	23.9160087628653	24.294316898758	12.296945397429	88.5344283793587	30049.8963232066	21.404292569493	6.3	0.840198400834136	0.970000028610229	5.04	26.9247506586376
United Kingdom - 2003	GBR	United Kingdom	2003	9.595	11.7	70.0863886248088	0.873354127479226	10.72916140219	23.3910635307734	23.9296173718422	12.3403463811846	88.8249825531305	34487.4675722539	20.9143868504806	6.2	0.790308088508687	0.934899985790253	4.81	26.1557021198917
United Kingdom - 2004	GBR	United Kingdom	2004	9.569	11.9	70.4790641921217	0.760132900411628	9.86697144588982	24.0524118546687	23.8236461432044	12.3837473649403	88.619731855703	40371.7108259838	20.2778208263563	6.1	0.746452769485072	1.13709998130798	4.59	26.366897365049
United Kingdom - 2005	GBR	United Kingdom	2005	9.454	12	70.0863886248088	0.545491177832267	10.0667270373278	23.6804034224776	25.0572997936636	12.4271483486959	88.1574477501595	42132.0907219815	20.261978657613	6	0.853913544594349	1.35210001468658	4.75	27.4053053035889
United Kingdom - 2006	GBR	United Kingdom	2006	9.332	12.3	73.7320712602819	0.596320769921488	9.54183889846023	25.1891042863638	27.2741247167713	12.4705493324515	88.6059098969806	44654.0969208924	20.3144532281635	5.9	0.957143893131671	1.55369997024536	5.35	29.3334154972974
United Kingdom - 2007	GBR	United Kingdom	2007	9.1	12.6	72.9425866986318	0.56252294730333	8.43664210382897	25.1519034431447	25.3409083589377	12.5139503162072	89.6197550100188	50653.2569148306	19.7614124588559	5.8	0.895680966087449	1.83940005302429	5.26	27.3830734249293
